,epoch,loss,accuracy,average_loss,average_accuracy,best_particle_hidden_num,best_particle_hidden_dim,best_particle_lr
61,61.0,0.575387918093814,0.7309417040358744,0.633796472631406,0.638863976083707,6.0,14.0,0.008008853064091622
62,62.0,0.5795401914771897,0.726457399103139,0.6295507240455783,0.6565022421524663,2.0,24.0,0.009049616042643743
63,63.0,0.5647406957609237,0.7354260089686099,0.6362791427225988,0.6547085201793723,7.0,20.0,0.0121691649386506
64,64.0,0.5740852024523132,0.7443946188340808,0.622800659634429,0.6777279521674141,8.0,34.0,0.005058092989550238
65,65.0,0.5741086265431391,0.7399103139013453,0.6183582760827959,0.6541106128550075,9.0,16.0,0.00478214868074131
66,66.0,0.5714775080638081,0.7533632286995515,0.6202818443600552,0.6696562032884903,10.0,41.0,0.004650727284642008
67,67.0,0.5804404113859339,0.7399103139013453,0.6196608025931456,0.6878923766816143,9.0,30.0,0.004196666265644099
68,68.0,0.5842962123353385,0.7488789237668162,0.6274293963684631,0.6648729446935726,10.0,35.0,0.002616373143613947
69,69.0,0.5761691091306541,0.7443946188340808,0.6348286822950536,0.6502242152466368,6.0,39.0,0.0019643896962054184
70,70.0,0.5698349350236457,0.7399103139013453,0.624380936394536,0.6789237668161435,4.0,50.0,0.0029378308329528367
71,71.0,0.5881123120474708,0.7443946188340808,0.6310235220042401,0.6553064275037369,8.0,41.0,0.004040048279001146
72,72.0,0.5790001300952894,0.7399103139013453,0.6125891758365661,0.6741405082212257,10.0,50.0,0.004422324835830409
73,73.0,0.5728008410321223,0.7354260089686099,0.6214630566013947,0.6762331838565022,7.0,21.0,0.0026859092273740243
74,74.0,0.5854279896069,0.7668161434977578,0.6141471910904343,0.6869955156950672,6.0,17.0,0.01187383179823692
75,75.0,0.5720264724551829,0.7399103139013453,0.6201452374814693,0.6783258594917788,6.0,38.0,0.0017905446961248039
76,76.0,0.5791691017792364,0.7399103139013453,0.6075245583182137,0.6902840059790734,8.0,17.0,0.002184106340745765
77,77.0,0.5779150307445783,0.7443946188340808,0.6179689141132372,0.6514200298953663,7.0,31.0,0.01286084538694509
78,78.0,0.5735696981840605,0.7443946188340808,0.6133810622275143,0.6786248131539612,7.0,31.0,0.003473325647779092
79,79.0,0.5742541428638681,0.7443946188340808,0.6094275327363178,0.6890881913303438,7.0,50.0,0.00819210921736474
80,80.0,0.5873713426525817,0.7354260089686099,0.6206867370281163,0.6762331838565022,9.0,10.0,0.009488826354855312
81,81.0,0.5889050885700858,0.7309417040358744,0.6504141665182127,0.6319880418535128,6.0,15.0,0.002597313255419411
82,82.0,0.5865657802654489,0.7309417040358744,0.6378712631483605,0.6352765321375188,3.0,35.0,0.000993379271993714
83,83.0,0.5818101287957265,0.726457399103139,0.6231392570853411,0.6705530642750372,5.0,19.0,0.004935539738524259
84,84.0,0.573888439768633,0.7354260089686099,0.6212652553891921,0.6765321375186845,6.0,23.0,0.004097911057560764
85,85.0,0.5889138533930073,0.7219730941704036,0.6222481586117025,0.6753363228699552,8.0,13.0,0.00863230266862064
86,86.0,0.5804946550873897,0.7219730941704036,0.6257852693487888,0.670254110612855,2.0,45.0,0.002307303892582142
87,87.0,0.5752731013725692,0.7399103139013453,0.6264688990219469,0.6753363228699552,7.0,24.0,0.0035247276304551404
88,88.0,0.5898889909945262,0.7488789237668162,0.6247676999936012,0.6594917787742901,9.0,14.0,0.011407243454071384
89,89.0,0.5777672721666071,0.7488789237668162,0.6309328134997186,0.6511210762331838,10.0,14.0,0.00755283088608592
90,90.0,0.5791008827932212,0.7399103139013453,0.6015622340777529,0.7022421524663678,4.0,14.0,0.007245892443835927
91,91.0,0.5753723179812923,0.7443946188340808,0.6108406821530318,0.69237668161435,6.0,22.0,0.0037310033404808615
92,92.0,0.5698400324235583,0.7399103139013453,0.6206481633343147,0.6738415545590434,10.0,36.0,0.004571768821427924
93,93.0,0.5793500630844869,0.7219730941704036,0.6391159855998685,0.6451420029895366,3.0,47.0,0.0013639024590255426
94,94.0,0.5791811483323307,0.7533632286995515,0.6241913591799714,0.6789237668161435,9.0,15.0,0.002434068976704614
95,95.0,0.567877057154617,0.7533632286995515,0.6318871016103234,0.6517189835575486,7.0,15.0,0.008535886006210512
96,96.0,0.5840171468632104,0.7399103139013453,0.6153760720261544,0.684304932735426,8.0,8.0,0.006189198095117818
97,97.0,0.6085072448435386,0.7399103139013453,0.6216774870996518,0.6825112107623319,10.0,10.0,0.010550630719625009
98,98.0,0.5802556955226333,0.7488789237668162,0.6139453745832715,0.6878923766816143,10.0,48.0,0.006906744330505504
99,99.0,0.5843207058350601,0.7354260089686099,0.6264519259712266,0.67593423019432,6.0,16.0,0.01396380503242392
